date,region,category,product_name,internal_price,competitor_price,units_sold,inventory_level,revenue,price_index
2026-02-08,Central,Lifestyle,Affirm Water Bottle,5.0,7.81,70,53,350.0,0.64
2026-02-08,Central,Lifestyle,Aim Analog Watch,45.09,45.18,93,33,4193.0,1.0
2026-02-08,Central,Lifestyle,Ajax Full-Zip Sweatshirt,67.55,67.74,66,153,4458.0,1.0
2026-02-08,Central,Lifestyle,Ana Running Short,36.19,39.62,51,28,1846.0,0.91
2026-02-08,Central,Lifestyle,Angel Light Running Short,44.89,40.71,30,145,1347.0,1.1
2026-02-08,Central,Lifestyle,Antonia Racer Tank,35.94,35.49,16,133,575.0,1.01
2026-02-08,Central,Lifestyle,Apollo Running Short,35.88,34.38,15,179,538.0,1.04
2026-02-08,Central,Lifestyle,Arcadio Gym Short,21.98,19.56,90,18,1978.0,1.12
2026-02-08,Central,Lifestyle,Argus All-Weather Tank,22.81,22.13,8,75,182.0,1.03
2026-02-08,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.6,39.24,56,114,2330.0,1.06
2026-02-08,Central,Lifestyle,Artemis Running Short,49.63,45.99,36,140,1787.0,1.08
2026-02-08,South,Apparel,Abominable Hoodie,66.46,68.72,87,154,5782.0,0.97
2026-02-08,South,Lifestyle,Adrienne Trek Jacket,58.8,57.22,80,182,4704.0,1.03
2026-02-08,South,Lifestyle,Aeon Capri,50.13,49.41,20,0,1003.0,1.01
2026-02-08,South,Apparel,Aero Daily Fitness Tee,21.63,25.9,22,120,476.0,0.84
2026-02-08,South,Lifestyle,Aether Gym Pant,69.4,73.82,45,108,3123.0,0.94
2026-02-08,South,Lifestyle,Affirm Water Bottle,9.56,8.52,21,39,201.0,1.12
2026-02-08,South,Lifestyle,Aim Analog Watch,40.6,43.56,49,58,1989.0,0.93
2026-02-08,South,Lifestyle,Ajax Full-Zip Sweatshirt,67.23,69.15,47,30,3160.0,0.97
2026-02-08,South,Lifestyle,Ana Running Short,41.76,41.97,19,23,793.0,0.99
2026-02-08,South,Lifestyle,Angel Light Running Short,38.3,42.71,63,59,2413.0,0.9
2026-02-08,South,Lifestyle,Antonia Racer Tank,35.19,33.33,81,198,2850.0,1.06
2026-02-08,South,Lifestyle,Apollo Running Short,32.13,30.51,48,52,1542.0,1.05
2026-02-08,South,Lifestyle,Arcadio Gym Short,24.1,19.4,97,13,2338.0,1.24
2026-02-08,South,Lifestyle,Argus All-Weather Tank,24.4,20.25,89,58,2172.0,1.2
2026-02-08,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,41.61,39.97,19,135,791.0,1.04
2026-02-08,South,Lifestyle,Artemis Running Short,42.14,46.87,24,109,1011.0,0.9
2026-02-07,West,Apparel,Abominable Hoodie,65.88,67.82,88,76,5797.0,0.97
2026-02-07,West,Lifestyle,Adrienne Trek Jacket,59.52,57.59,81,18,4821.0,1.03
2026-02-07,West,Lifestyle,Aeon Capri,51.19,49.87,81,197,4146.0,1.03
2026-02-07,West,Apparel,Aero Daily Fitness Tee,22.01,24.03,39,144,858.0,0.92
2026-02-07,West,Lifestyle,Aether Gym Pant,75.78,72.32,42,116,3183.0,1.05
2026-02-07,West,Lifestyle,Affirm Water Bottle,5.0,5.2,19,57,95.0,0.96
2026-02-07,West,Lifestyle,Aim Analog Watch,44.74,44.06,10,162,447.0,1.02
2026-02-07,West,Lifestyle,Ajax Full-Zip Sweatshirt,67.77,69.4,65,7,4405.0,0.98
2026-02-07,West,Lifestyle,Ana Running Short,35.52,41.97,67,174,2380.0,0.85
2026-02-07,West,Lifestyle,Angel Light Running Short,37.17,40.94,61,24,2267.0,0.91
2026-02-07,West,Lifestyle,Antonia Racer Tank,37.3,33.19,87,74,3245.0,1.12
2026-02-07,West,Lifestyle,Apollo Running Short,35.65,33.97,64,177,2282.0,1.05
2026-02-07,West,Lifestyle,Arcadio Gym Short,21.63,18.37,23,131,497.0,1.18
2026-02-07,West,Lifestyle,Argus All-Weather Tank,26.58,23.09,72,112,1914.0,1.15
2026-02-07,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,40.94,37.52,87,26,3562.0,1.09
2026-02-07,West,Lifestyle,Artemis Running Short,40.58,45.66,88,164,3571.0,0.89
2026-02-07,East,Apparel,Abominable Hoodie,72.59,67.07,53,0,3847.0,1.08
2026-02-07,East,Lifestyle,Adrienne Trek Jacket,59.35,57.37,93,73,5520.0,1.03
2026-02-07,East,Lifestyle,Aeon Capri,46.8,47.62,47,2,2200.0,0.98
2026-02-07,East,Apparel,Aero Daily Fitness Tee,19.39,24.95,63,102,1222.0,0.78
2026-02-07,East,Lifestyle,Aether Gym Pant,72.48,74.66,5,22,362.0,0.97
2026-02-07,East,Lifestyle,Affirm Water Bottle,5.0,5.85,33,71,165.0,0.85
2026-02-07,East,Lifestyle,Aim Analog Watch,41.45,45.5,61,82,2528.0,0.91
2026-02-07,East,Lifestyle,Ajax Full-Zip Sweatshirt,68.21,70.56,58,103,3956.0,0.97
2026-02-07,East,Lifestyle,Ana Running Short,35.25,38.45,10,99,353.0,0.92
2026-02-07,East,Lifestyle,Angel Light Running Short,38.48,43.02,5,169,192.0,0.89
2026-02-07,East,Lifestyle,Antonia Racer Tank,36.48,32.27,55,127,2006.0,1.13
2026-02-07,East,Lifestyle,Apollo Running Short,32.0,33.48,95,183,3040.0,0.96
2026-02-07,East,Lifestyle,Arcadio Gym Short,19.66,19.05,98,159,1927.0,1.03
2026-02-07,East,Lifestyle,Argus All-Weather Tank,22.77,21.59,64,195,1457.0,1.05
2026-02-07,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,40.4,37.24,54,40,2182.0,1.08
2026-02-07,East,Lifestyle,Artemis Running Short,44.34,44.91,24,4,1064.0,0.99
2026-02-07,Central,Apparel,Abominable Hoodie,68.64,70.94,64,73,4393.0,0.97
2026-02-07,Central,Lifestyle,Adrienne Trek Jacket,57.49,58.83,45,193,2587.0,0.98
2026-02-07,Central,Lifestyle,Aeon Capri,47.68,49.35,14,171,668.0,0.97
2026-02-07,Central,Apparel,Aero Daily Fitness Tee,24.58,23.8,89,167,2188.0,1.03
2026-02-07,Central,Lifestyle,Aether Gym Pant,70.47,75.21,61,153,4299.0,0.94
2026-02-07,Central,Lifestyle,Affirm Water Bottle,7.99,6.13,18,127,144.0,1.3
2026-02-07,Central,Lifestyle,Aim Analog Watch,44.37,46.83,97,150,4304.0,0.95
2026-02-07,Central,Lifestyle,Ajax Full-Zip Sweatshirt,69.71,70.06,79,43,5507.0,1.0
2026-02-07,Central,Lifestyle,Ana Running Short,43.97,40.69,34,155,1495.0,1.08
2026-02-07,Central,Lifestyle,Angel Light Running Short,38.94,40.69,39,189,1519.0,0.96
2026-02-07,Central,Lifestyle,Antonia Racer Tank,38.61,32.14,9,158,347.0,1.2
2026-02-07,Central,Lifestyle,Apollo Running Short,32.6,31.12,85,160,2771.0,1.05
2026-02-07,Central,Lifestyle,Arcadio Gym Short,23.36,20.61,57,66,1332.0,1.13
2026-02-07,Central,Lifestyle,Argus All-Weather Tank,25.35,22.28,42,32,1065.0,1.14
2026-02-07,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,38.15,39.14,21,24,801.0,0.97
2026-02-07,Central,Lifestyle,Artemis Running Short,40.12,43.67,85,162,3410.0,0.92
2026-02-07,South,Apparel,Abominable Hoodie,69.79,69.01,36,58,2512.0,1.01
2026-02-07,South,Lifestyle,Adrienne Trek Jacket,61.09,58.14,61,44,3726.0,1.05
2026-02-07,South,Lifestyle,Aeon Capri,48.38,49.9,52,135,2516.0,0.97
2026-02-07,South,Apparel,Aero Daily Fitness Tee,23.46,25.17,12,152,282.0,0.93
2026-02-07,South,Lifestyle,Aether Gym Pant,76.27,75.92,14,69,1068.0,1.0
2026-02-07,South,Lifestyle,Affirm Water Bottle,5.0,6.8,44,129,220.0,0.74
2026-02-07,South,Lifestyle,Aim Analog Watch,47.45,43.98,67,100,3179.0,1.08
2026-02-07,South,Lifestyle,Ajax Full-Zip Sweatshirt,67.12,69.18,28,147,1879.0,0.97
2026-02-07,South,Lifestyle,Ana Running Short,37.32,41.64,28,114,1045.0,0.9
2026-02-07,South,Lifestyle,Angel Light Running Short,43.34,41.87,51,69,2210.0,1.04
2026-02-07,South,Lifestyle,Antonia Racer Tank,30.74,35.69,64,114,1967.0,0.86
2026-02-07,South,Lifestyle,Apollo Running Short,30.6,31.04,19,125,581.0,0.99
2026-02-07,South,Lifestyle,Arcadio Gym Short,15.14,19.74,43,41,651.0,0.77
2026-02-07,South,Lifestyle,Argus All-Weather Tank,22.8,22.54,98,113,2234.0,1.01
2026-02-07,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.06,37.6,18,17,649.0,0.96
2026-02-07,South,Lifestyle,Artemis Running Short,46.94,44.77,10,55,469.0,1.05
2026-02-06,West,Apparel,Abominable Hoodie,72.43,68.85,15,31,1086.0,1.05
2026-02-06,West,Lifestyle,Adrienne Trek Jacket,58.64,55.79,18,83,1056.0,1.05
2026-02-06,West,Lifestyle,Aeon Capri,46.8,49.77,54,18,2527.0,0.94
2026-02-06,West,Apparel,Aero Daily Fitness Tee,27.12,23.1,62,184,1681.0,1.17
2026-02-06,West,Lifestyle,Aether Gym Pant,76.98,75.74,78,119,6004.0,1.02
2026-02-06,West,Lifestyle,Affirm Water Bottle,5.0,6.66,18,164,90.0,0.75
2026-02-06,West,Lifestyle,Aim Analog Watch,47.92,45.12,69,3,3306.0,1.06
2026-02-06,West,Lifestyle,Ajax Full-Zip Sweatshirt,64.07,67.8,12,10,769.0,0.94
2026-02-06,West,Lifestyle,Ana Running Short,41.51,41.36,72,57,2989.0,1.0
2026-02-06,West,Lifestyle,Angel Light Running Short,41.82,43.87,59,45,2467.0,0.95
2026-02-06,West,Lifestyle,Antonia Racer Tank,37.73,35.18,29,72,1094.0,1.07
2026-02-06,West,Lifestyle,Apollo Running Short,34.73,32.62,47,26,1632.0,1.06
2026-02-06,West,Lifestyle,Arcadio Gym Short,24.59,20.64,23,131,566.0,1.19
2026-02-06,West,Lifestyle,Argus All-Weather Tank,23.51,23.38,40,126,940.0,1.01
2026-02-06,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,39.87,37.75,21,163,837.0,1.06
2026-02-06,West,Lifestyle,Artemis Running Short,49.67,44.17,76,45,3775.0,1.12
2026-02-06,East,Apparel,Abominable Hoodie,73.0,68.11,72,122,5256.0,1.07
2026-02-06,East,Lifestyle,Adrienne Trek Jacket,61.88,57.63,99,128,6126.0,1.07
2026-02-06,East,Lifestyle,Aeon Capri,47.1,48.59,68,79,3203.0,0.97
2026-02-06,East,Apparel,Aero Daily Fitness Tee,19.9,25.27,10,89,199.0,0.79
2026-02-06,East,Lifestyle,Aether Gym Pant,78.15,72.88,97,102,7581.0,1.07
2026-02-06,East,Lifestyle,Affirm Water Bottle,6.19,6.4,15,12,93.0,0.97
2026-02-06,East,Lifestyle,Aim Analog Watch,46.99,46.33,92,170,4323.0,1.01
2026-02-06,East,Lifestyle,Ajax Full-Zip Sweatshirt,68.02,70.85,56,114,3809.0,0.96
2026-02-06,East,Lifestyle,Ana Running Short,40.65,39.87,15,189,610.0,1.02
2026-02-06,East,Lifestyle,Angel Light Running Short,38.38,42.05,8,149,307.0,0.91
2026-02-06,East,Lifestyle,Antonia Racer Tank,37.61,33.92,62,184,2332.0,1.11
2026-02-06,East,Lifestyle,Apollo Running Short,34.47,31.85,16,2,552.0,1.08
2026-02-06,East,Lifestyle,Arcadio Gym Short,21.0,19.21,67,185,1407.0,1.09
2026-02-06,East,Lifestyle,Argus All-Weather Tank,25.84,21.01,64,122,1654.0,1.23
2026-02-06,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,40.0,39.4,67,183,2680.0,1.02
2026-02-06,East,Lifestyle,Artemis Running Short,42.44,46.73,77,100,3268.0,0.91
2026-02-06,Central,Apparel,Abominable Hoodie,73.72,70.36,23,11,1696.0,1.05
2026-02-06,Central,Lifestyle,Adrienne Trek Jacket,54.34,56.37,87,162,4728.0,0.96
2026-02-06,Central,Lifestyle,Aeon Capri,48.71,47.19,34,21,1656.0,1.03
2026-02-06,Central,Apparel,Aero Daily Fitness Tee,21.58,23.47,15,50,324.0,0.92
2026-02-06,Central,Lifestyle,Aether Gym Pant,72.35,72.75,95,150,6873.0,0.99
2026-02-06,Central,Lifestyle,Affirm Water Bottle,5.97,6.61,20,82,119.0,0.9
2026-02-06,Central,Lifestyle,Aim Analog Watch,48.41,44.96,22,191,1065.0,1.08
2026-02-06,Central,Lifestyle,Ajax Full-Zip Sweatshirt,66.49,70.2,81,179,5386.0,0.95
2026-02-06,Central,Lifestyle,Ana Running Short,39.38,39.96,62,42,2442.0,0.99
2026-02-06,Central,Lifestyle,Angel Light Running Short,42.94,40.24,8,183,344.0,1.07
2026-02-06,Central,Lifestyle,Antonia Racer Tank,33.48,33.52,44,162,1473.0,1.0
2026-02-06,Central,Lifestyle,Apollo Running Short,32.1,30.7,64,191,2054.0,1.05
2026-02-06,Central,Lifestyle,Arcadio Gym Short,17.46,19.99,99,199,1729.0,0.87
2026-02-06,Central,Lifestyle,Argus All-Weather Tank,23.65,23.44,91,17,2152.0,1.01
2026-02-06,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,40.97,37.31,56,139,2294.0,1.1
2026-02-06,Central,Lifestyle,Artemis Running Short,41.59,45.03,88,121,3660.0,0.92
2026-02-06,South,Apparel,Abominable Hoodie,73.31,68.78,44,1,3226.0,1.07
2026-02-06,South,Lifestyle,Adrienne Trek Jacket,56.19,57.61,99,140,5563.0,0.98
2026-02-06,South,Lifestyle,Aeon Capri,45.01,47.92,82,77,3691.0,0.94
2026-02-06,South,Apparel,Aero Daily Fitness Tee,27.41,23.35,59,11,1617.0,1.17
2026-02-06,South,Lifestyle,Aether Gym Pant,78.48,72.61,18,183,1413.0,1.08
2026-02-06,South,Lifestyle,Affirm Water Bottle,5.0,6.84,64,136,320.0,0.73
2026-02-06,South,Lifestyle,Aim Analog Watch,45.96,43.16,68,57,3125.0,1.06
2026-02-06,South,Lifestyle,Ajax Full-Zip Sweatshirt,68.22,70.67,16,186,1092.0,0.97
2026-02-06,South,Lifestyle,Ana Running Short,41.3,39.45,34,121,1404.0,1.05
2026-02-06,South,Lifestyle,Angel Light Running Short,45.21,40.95,65,38,2939.0,1.1
2026-02-06,South,Lifestyle,Antonia Racer Tank,36.47,35.46,31,77,1131.0,1.03
2026-02-06,South,Lifestyle,Apollo Running Short,29.42,31.25,35,184,1030.0,0.94
2026-02-06,South,Lifestyle,Arcadio Gym Short,21.67,20.73,89,67,1929.0,1.05
2026-02-06,South,Lifestyle,Argus All-Weather Tank,21.91,22.73,99,161,2169.0,0.96
2026-02-06,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,42.03,39.61,95,169,3993.0,1.06
2026-02-06,South,Lifestyle,Artemis Running Short,46.23,43.96,32,8,1479.0,1.05
2026-02-05,West,Apparel,Abominable Hoodie,68.67,68.32,15,181,1030.0,1.01
2026-02-05,West,Lifestyle,Adrienne Trek Jacket,58.2,56.03,44,118,2561.0,1.04
2026-02-05,West,Lifestyle,Aeon Capri,47.58,46.32,88,194,4187.0,1.03
2026-02-05,West,Apparel,Aero Daily Fitness Tee,28.84,23.1,50,125,1442.0,1.25
2026-02-05,West,Lifestyle,Aether Gym Pant,73.15,72.6,37,151,2707.0,1.01
2026-02-05,West,Lifestyle,Affirm Water Bottle,10.25,5.85,44,110,451.0,1.75
2026-02-05,West,Lifestyle,Aim Analog Watch,44.7,44.31,91,12,4068.0,1.01
2026-02-05,West,Lifestyle,Ajax Full-Zip Sweatshirt,72.61,70.9,20,147,1452.0,1.02
2026-02-05,West,Lifestyle,Ana Running Short,35.24,40.36,73,91,2573.0,0.87
2026-02-05,West,Lifestyle,Angel Light Running Short,39.94,43.59,16,125,639.0,0.92
2026-02-05,West,Lifestyle,Antonia Racer Tank,29.88,34.71,8,92,239.0,0.86
2026-02-05,West,Lifestyle,Apollo Running Short,27.79,31.39,24,7,667.0,0.89
2026-02-05,West,Lifestyle,Arcadio Gym Short,15.33,18.96,53,133,812.0,0.81
2026-02-05,West,Lifestyle,Argus All-Weather Tank,24.9,22.28,64,173,1594.0,1.12
2026-02-05,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,38.4,40.72,79,152,3034.0,0.94
2026-02-05,West,Lifestyle,Artemis Running Short,44.84,46.5,13,0,583.0,0.96
2026-02-05,East,Apparel,Abominable Hoodie,65.51,70.04,86,36,5634.0,0.94
2026-02-05,East,Lifestyle,Adrienne Trek Jacket,60.26,56.98,18,161,1085.0,1.06
2026-02-05,East,Lifestyle,Aeon Capri,52.89,46.27,64,79,3385.0,1.14
2026-02-05,East,Apparel,Aero Daily Fitness Tee,26.49,22.69,25,125,662.0,1.17
2026-02-05,East,Lifestyle,Aether Gym Pant,74.82,75.29,8,135,599.0,0.99
2026-02-05,East,Lifestyle,Affirm Water Bottle,5.0,8.94,66,182,330.0,0.56
2026-02-05,East,Lifestyle,Aim Analog Watch,45.72,43.58,98,28,4481.0,1.05
2026-02-05,East,Lifestyle,Ajax Full-Zip Sweatshirt,71.91,68.89,9,131,647.0,1.04
2026-02-05,East,Lifestyle,Ana Running Short,39.82,41.48,92,149,3663.0,0.96
2026-02-05,East,Lifestyle,Angel Light Running Short,41.93,41.88,58,58,2432.0,1.0
2026-02-05,East,Lifestyle,Antonia Racer Tank,32.28,34.85,25,9,807.0,0.93
2026-02-05,East,Lifestyle,Apollo Running Short,29.85,33.68,99,129,2955.0,0.89
2026-02-05,East,Lifestyle,Arcadio Gym Short,21.87,18.54,12,0,262.0,1.18
2026-02-05,East,Lifestyle,Argus All-Weather Tank,26.97,21.41,43,94,1160.0,1.26
2026-02-05,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,42.98,37.76,89,80,3825.0,1.14
2026-02-05,East,Lifestyle,Artemis Running Short,49.75,45.87,32,112,1592.0,1.08
2026-02-05,Central,Apparel,Abominable Hoodie,71.66,70.09,94,138,6736.0,1.02
2026-02-05,Central,Lifestyle,Adrienne Trek Jacket,56.02,58.08,46,76,2577.0,0.96
2026-02-05,Central,Lifestyle,Aeon Capri,47.81,48.81,98,97,4685.0,0.98
2026-02-05,Central,Apparel,Aero Daily Fitness Tee,28.98,24.75,76,89,2202.0,1.17
2026-02-05,Central,Lifestyle,Aether Gym Pant,74.31,75.82,68,105,5053.0,0.98
2026-02-05,Central,Lifestyle,Affirm Water Bottle,11.03,6.88,90,17,993.0,1.6
2026-02-05,Central,Lifestyle,Aim Analog Watch,41.0,45.02,91,162,3731.0,0.91
2026-02-05,Central,Lifestyle,Ajax Full-Zip Sweatshirt,67.81,70.22,48,76,3255.0,0.97
2026-02-05,Central,Lifestyle,Ana Running Short,37.63,41.08,93,123,3500.0,0.92
2026-02-05,Central,Lifestyle,Angel Light Running Short,39.16,41.96,24,194,940.0,0.93
2026-02-05,Central,Lifestyle,Antonia Racer Tank,34.25,34.22,18,110,617.0,1.0
2026-02-05,Central,Lifestyle,Apollo Running Short,30.91,33.71,20,194,618.0,0.92
2026-02-05,Central,Lifestyle,Arcadio Gym Short,18.54,18.09,33,82,612.0,1.02
2026-02-05,Central,Lifestyle,Argus All-Weather Tank,18.41,21.38,74,22,1362.0,0.86
2026-02-05,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.41,40.62,41,133,1493.0,0.9
2026-02-05,Central,Lifestyle,Artemis Running Short,48.94,46.83,13,37,636.0,1.05
2026-02-05,South,Apparel,Abominable Hoodie,73.05,69.43,31,179,2265.0,1.05
2026-02-05,South,Lifestyle,Adrienne Trek Jacket,54.94,56.51,37,163,2033.0,0.97
2026-02-05,South,Lifestyle,Aeon Capri,45.49,49.5,8,132,364.0,0.92
2026-02-05,South,Apparel,Aero Daily Fitness Tee,21.42,24.7,99,154,2121.0,0.87
2026-02-05,South,Lifestyle,Aether Gym Pant,70.57,75.33,42,187,2964.0,0.94
2026-02-05,South,Lifestyle,Affirm Water Bottle,5.69,5.73,35,199,199.0,0.99
2026-02-05,South,Lifestyle,Aim Analog Watch,41.12,43.21,20,105,822.0,0.95
2026-02-05,South,Lifestyle,Ajax Full-Zip Sweatshirt,68.13,68.7,85,160,5791.0,0.99
2026-02-05,South,Lifestyle,Ana Running Short,36.43,41.64,22,95,801.0,0.87
2026-02-05,South,Lifestyle,Angel Light Running Short,44.05,43.37,86,101,3788.0,1.02
2026-02-05,South,Lifestyle,Antonia Racer Tank,37.19,32.12,76,63,2826.0,1.16
2026-02-05,South,Lifestyle,Apollo Running Short,33.73,34.32,73,162,2462.0,0.98
2026-02-05,South,Lifestyle,Arcadio Gym Short,22.9,20.12,72,187,1649.0,1.14
2026-02-05,South,Lifestyle,Argus All-Weather Tank,20.45,23.19,99,184,2025.0,0.88
2026-02-05,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,36.73,37.99,10,193,367.0,0.97
2026-02-05,South,Lifestyle,Artemis Running Short,43.97,43.32,51,160,2242.0,1.02
2026-02-04,West,Apparel,Abominable Hoodie,67.21,69.34,13,142,874.0,0.97
2026-02-04,West,Lifestyle,Adrienne Trek Jacket,60.35,58.68,33,91,1992.0,1.03
2026-02-04,West,Lifestyle,Aeon Capri,45.36,48.53,9,140,408.0,0.93
2026-02-04,West,Apparel,Aero Daily Fitness Tee,20.5,22.35,72,100,1476.0,0.92
2026-02-04,West,Lifestyle,Aether Gym Pant,69.9,72.55,37,60,2586.0,0.96
2026-02-04,West,Lifestyle,Affirm Water Bottle,5.0,7.35,97,76,485.0,0.68
2026-02-04,West,Lifestyle,Aim Analog Watch,43.6,46.33,63,39,2747.0,0.94
2026-02-04,West,Lifestyle,Ajax Full-Zip Sweatshirt,64.35,69.4,93,80,5985.0,0.93
2026-02-04,West,Lifestyle,Ana Running Short,39.39,41.06,31,90,1221.0,0.96
2026-02-04,West,Lifestyle,Angel Light Running Short,45.48,43.29,81,158,3684.0,1.05
2026-02-04,West,Lifestyle,Antonia Racer Tank,30.29,34.36,84,146,2544.0,0.88
2026-02-04,West,Lifestyle,Apollo Running Short,31.65,33.51,77,115,2437.0,0.94
2026-02-04,West,Lifestyle,Arcadio Gym Short,21.69,21.57,80,87,1735.0,1.01
2026-02-04,West,Lifestyle,Argus All-Weather Tank,17.68,20.74,26,118,460.0,0.85
2026-02-04,West,Lifestyle,Ariel Roll Sleeve Sweatshirt,39.5,40.62,20,132,790.0,0.97
2026-02-04,West,Lifestyle,Artemis Running Short,44.14,45.27,56,130,2472.0,0.98
2026-02-04,East,Apparel,Abominable Hoodie,67.05,70.09,87,113,5833.0,0.96
2026-02-04,East,Lifestyle,Adrienne Trek Jacket,60.73,58.14,27,170,1640.0,1.04
2026-02-04,East,Lifestyle,Aeon Capri,48.76,46.19,41,14,1999.0,1.06
2026-02-04,East,Apparel,Aero Daily Fitness Tee,20.16,23.36,40,10,806.0,0.86
2026-02-04,East,Lifestyle,Aether Gym Pant,76.51,73.68,65,80,4973.0,1.04
2026-02-04,East,Lifestyle,Affirm Water Bottle,10.42,8.61,54,48,563.0,1.21
2026-02-04,East,Lifestyle,Aim Analog Watch,45.8,44.84,24,99,1099.0,1.02
2026-02-04,East,Lifestyle,Ajax Full-Zip Sweatshirt,64.58,67.57,45,11,2906.0,0.96
2026-02-04,East,Lifestyle,Ana Running Short,41.0,41.9,63,193,2583.0,0.98
2026-02-04,East,Lifestyle,Angel Light Running Short,37.76,43.12,65,9,2454.0,0.88
2026-02-04,East,Lifestyle,Antonia Racer Tank,34.77,35.44,55,131,1912.0,0.98
2026-02-04,East,Lifestyle,Apollo Running Short,30.47,33.41,72,175,2194.0,0.91
2026-02-04,East,Lifestyle,Arcadio Gym Short,24.76,18.07,15,149,371.0,1.37
2026-02-04,East,Lifestyle,Argus All-Weather Tank,24.75,20.11,26,191,644.0,1.23
2026-02-04,East,Lifestyle,Ariel Roll Sleeve Sweatshirt,38.22,38.33,27,129,1032.0,1.0
2026-02-04,East,Lifestyle,Artemis Running Short,49.17,44.53,72,21,3540.0,1.1
2026-02-04,Central,Apparel,Abominable Hoodie,65.38,69.94,40,84,2615.0,0.93
2026-02-04,Central,Lifestyle,Adrienne Trek Jacket,56.13,56.34,65,96,3648.0,1.0
2026-02-04,Central,Lifestyle,Aeon Capri,48.91,47.9,10,63,489.0,1.02
2026-02-04,Central,Apparel,Aero Daily Fitness Tee,19.9,23.39,55,148,1095.0,0.85
2026-02-04,Central,Lifestyle,Aether Gym Pant,78.91,72.47,81,28,6392.0,1.09
2026-02-04,Central,Lifestyle,Affirm Water Bottle,5.0,6.91,77,165,385.0,0.72
2026-02-04,Central,Lifestyle,Aim Analog Watch,49.02,46.31,54,198,2647.0,1.06
2026-02-04,Central,Lifestyle,Ajax Full-Zip Sweatshirt,66.09,69.73,42,56,2776.0,0.95
2026-02-04,Central,Lifestyle,Ana Running Short,41.42,40.91,29,169,1201.0,1.01
2026-02-04,Central,Lifestyle,Angel Light Running Short,43.39,40.01,73,146,3167.0,1.08
2026-02-04,Central,Lifestyle,Antonia Racer Tank,33.02,34.11,98,158,3236.0,0.97
2026-02-04,Central,Lifestyle,Apollo Running Short,28.52,30.69,89,194,2538.0,0.93
2026-02-04,Central,Lifestyle,Arcadio Gym Short,21.82,21.13,97,132,2117.0,1.03
2026-02-04,Central,Lifestyle,Argus All-Weather Tank,26.09,20.26,31,58,809.0,1.29
2026-02-04,Central,Lifestyle,Ariel Roll Sleeve Sweatshirt,34.02,38.37,75,95,2552.0,0.89
2026-02-04,Central,Lifestyle,Artemis Running Short,41.14,44.86,54,32,2222.0,0.92
2026-02-04,South,Apparel,Abominable Hoodie,73.59,70.69,55,165,4047.0,1.04
2026-02-04,South,Lifestyle,Adrienne Trek Jacket,61.98,58.08,24,158,1488.0,1.07
2026-02-04,South,Lifestyle,Aeon Capri,43.23,48.49,17,41,735.0,0.89
2026-02-04,South,Apparel,Aero Daily Fitness Tee,20.65,24.02,28,67,578.0,0.86
2026-02-04,South,Lifestyle,Aether Gym Pant,74.44,73.59,28,2,2084.0,1.01
2026-02-04,South,Lifestyle,Affirm Water Bottle,5.0,8.62,77,67,385.0,0.58
2026-02-04,South,Lifestyle,Aim Analog Watch,48.17,45.6,92,179,4432.0,1.06
2026-02-04,South,Lifestyle,Ajax Full-Zip Sweatshirt,71.35,70.34,33,92,2355.0,1.01
2026-02-04,South,Lifestyle,Ana Running Short,39.55,41.87,79,49,3124.0,0.94
2026-02-04,South,Lifestyle,Angel Light Running Short,43.26,42.33,75,183,3245.0,1.02
2026-02-04,South,Lifestyle,Antonia Racer Tank,33.47,35.78,53,28,1774.0,0.94
2026-02-04,South,Lifestyle,Apollo Running Short,31.26,30.53,97,141,3032.0,1.02
2026-02-04,South,Lifestyle,Arcadio Gym Short,19.9,18.63,66,184,1313.0,1.07
2026-02-04,South,Lifestyle,Argus All-Weather Tank,19.1,22.48,9,72,172.0,0.85
2026-02-04,South,Lifestyle,Ariel Roll Sleeve Sweatshirt,42.98,38.43,5,17,215.0,1.12
2026-02-04,South,Lifestyle,Artemis Running Short,48.07,43.36,6,174,288.0,1.11
2026-02-03,West,Apparel,Abominable Hoodie,66.67,67.23,93,150,6200.0,0.99
2026-02-03,West,Lifestyle,Adrienne Trek Jacket,60.91,56.21,70,199,4264.0,1.08
2026-02-03,West,Lifestyle,Aeon Capri,45.35,47.82,52,6,2358.0,0.95
2026-02-03,West,Apparel,Aero Daily Fitness Tee,26.97,22.83,31,87,836.0,1.18
2026-02-03,West,Lifestyle,Aether Gym Pant,71.21,72.14,40,42,2848.0,0.99
2026-02-03,West,Lifestyle,Affirm Water Bottle,5.0,5.8,35,136,175.0,0.86
